"tweetid","user_display_name","tweet_text","clean_text","troll_or_not"
585108167597674496,"derrickmc","Porn – Beautiful Porn Pictures and Videos, Follow Me For More High Heels Pics 398 Hot Jani… http://t.co/lM5uJIrPgn http://t.co/ZgoGYIOXQs","Porn Beautiful Porn Pictures and Videos Follow Me For More High Heels Pics Hot Jani",1
537417478746275840,"5625ccf109dc80b224458990f8709832900faecd798b9fa9f7d416f00db22e08","You're all I need","Youre all I need",1
942795110806409216,"chinaquarterly","New special section on the human dimensions of air #pollution in #China, guest-edited by @mette_halskov, now availa… https://t.co/AQ9bOU2V35","New special section on the human dimensions of air #pollution in #China guestedited by now availa",0
1227610537279852547,"ByronYork","Democrats have some thinking to do. If Biden, Warren are dead, bit players gone, that leaves Sanders, Buttigieg, Kl… https://t.co/wBhXwA9wa4","Democrats have some thinking to do If Biden Warren are dead bit players gone that leaves Sanders Buttigieg Kl",0
551327695825424384,"930718b82deb778e4e1cf917e08a0e7874271270e1957f1084d468c1d67a0c3d","Time decides who you meet in life, your heart decides who you want in you life and your behavior decides who stays in your life.","Time decides who you meet in life your heart decides who you want in you life and your behavior decides who stays in your life",1
775129502108164096,"Screamy Monkey","Amnesty condemns detention of Yazidi woman in Iraqi Kurdistan  #world #news","Amnesty condemns detention of Yazidi woman in Iraqi Kurdistan #world #news",1
1288539285818413057,"JoeBiden","Congratulations to California Child Care Providers United on a successful election. As president, I'll make it easi… https://t.co/pJM9teNVUX","Congratulations to California Child Care Providers United on a successful election As president Ill make it easi",0
507388174910251009,"billmaher","Just since Aug 4, 19 people have been beheaded in Saudi Arabia, most for non-violent crimes. But they have oil, so those are OK.","Just since Aug people have been beheaded in Saudi Arabia most for nonviolent crimes But they have oil so those are OK",0
1059663059763904512,"WeiDuCNA","1 in 4 North Koreans have a mobile phone. https://t.co/JTMuGbz82f","in North Koreans have a mobile phone",0
1285033713496133632,"karaswisher","@3rdarm @nypost Which you decry so why do it back","Which you decry so why do it back",0
1301473533466476544,"STcom","Britain says Australia's ex-PM Tony Abbott would bring huge expertise to trade job https://t.co/Zkb7mUxSGX","Britain says Australias exPM Tony Abbott would bring huge expertise to trade job",0
1199974183058362368,"dakekang","...posters urging students to vote against 民建联, DAB, the largest pro-establishment/Beijing party in Hong Kong (turn… https://t.co/ygHfbLwsY6","posters urging students to vote against 民建联 DAB the largest proestablishmentBeijing party in Hong Kong turn",0
729675604618944514,"J","New rear wing and engine for Haas in Spain: New rear wing and engine for Haas in Spain https://t.co/wigGEr9FVs","New rear wing and engine for Haas in Spain New rear wing and engine for Haas in Spain",1
735664502704906240,"ChinaRealTime","Gan Bei! A Guizhou old-timer joins a high-tech hubbub: https://t.co/3ZySARq7eQ https://t.co/3m2xuJyXdt","Gan Bei A Guizhou oldtimer joins a hightech hubbub",0
612728744394932224,"-","Students travel back in time - Hartford City News Times http://t.co/xmTnw0XiD0","Students travel back in time Hartford City News Times",1
828235333489852417,"Klausv",": isaacsstupidvid Please DM us so we can gather some more information and we'd be happy to help you check for poss… https://t.co/wEedNu371w","isaacsstupidvid Please DM us so we can gather some more information and wed be happy to help you check for poss",1
1290647623209308162,"michaelxpettis","@adam_tooze @Brad_Setser @GoldmanSachs @SoberLook ...flexibility in balance sheet expansion than the PBoC does. 

I… https://t.co/LweG1Mct7h","flexibility in balance sheet expansion than the PBoC does I",0
938115897495040001,"2qbayrORywId+83MjVmEROG+KjmOyTuzpp6g0RkYb8=","Here's how you can win a year's worth of unlimited free flights with JetBlue http://tandl… https://t.co/VyKVWF5k1L","Heres how you can win a years worth of unlimited free flights with JetBlue",1
468388722598105088,"playlistroyalty","Okay. Mobile na ulit. HAHAHAH HI :) Feel free to talk and ask questions to me. :) -Gye","Okay Mobile na ulit HAHAHAH HI Feel free to talk and ask questions to me Gye",1
1291138416613220358,"ThePlumLineGS","@iboudreau The piece is all about this question.","The piece is all about this question",0
957016741858574336,"kaifulee","#AI is the long term direction of development. Short-term fluctuations needn’t be a cause for concern. https://t.co/vYnSa83sTo","#AI is the long term direction of development Shortterm fluctuations neednt be a cause for concern",0
624674715097935872,"7ca1009005708b6f4c4d25c1013ee0d5822494efc7a811000b62ee893e4d9855","http://t.co/9lDMjgOU00 Hey I'm fun to workout with lol @TayLeippe @joeldowey @josephhrosales @VanessaKosto @JJDance40 @nisaquiroz16 @mklopez","Hey Im fun to workout with lol mklopez",1
1241105469005090819,"AOC","One enormous, major lesson that I hope people realize in this moment:

Resistance to revolutionary policy was never… https://t.co/5S1imoaHQT","One enormous major lesson that I hope people realize in this moment Resistance to revolutionary policy was never",0
670019934395613184,"f27e9b75f38255b7e233f60a453e2d9816691de122b4275038e9347c3b7d9ddb","#DogThanking Dont eat #turkey #walmart #KochFarms https://t.co/J0L8f9f513","#DogThanking Dont eat #turkey #walmart #KochFarms",1
937970967636271104,"IFL1E0m0SRX2cdOtuLFV7xKtnBgxagKzNgkuGFvNtvs=","Navy punishes pilots for drawing phallic symbol in the sky https://t.co/atGqNDRDdt pic… https://t.co/i5ACpFAxx9","Navy punishes pilots for drawing phallic symbol in the sky pic",1
21181621092,"derek","RT: #ismilewhen Get a FREE iPhone 4 and iPad!: http://bit.ly/9C6GPg Maite Perroni Scott Pilgrim Pretty Little Liars fb","RT #ismilewhen Get a FREE iPhone and iPad Maite Perroni Scott Pilgrim Pretty Little Liars fb",1
416810631011241984,"ZTUhI030WiV97FLuXgAU427wsJ1TtqtTBMXjKgShnU=","@cshtxn i like i like","i like i like",1
1300651236652244992,"ChannelNewsAsia","62,000 workers due for COVID-19 rostered routine testing ahead of Sep 5 deadline https://t.co/uvg4LggYbq https://t.co/syHQku5cPW","workers due for COVID rostered routine testing ahead of Sep deadline",0
500632411835613184,"dd779a452edb1b8c7f41aedb94f990e6de432d5a2c1c71cea38d0efe7da9c837","From politics, it was an easy step to silence.","From politics it was an easy step to silence",1
812401584554606594,"阿丽木琴","ItsFoodPorn: Satisfying and delicious! https://t.co/eworsbemoC","ItsFoodPorn Satisfying and delicious",1
1300700983979204608,"RealSexyCyborg","@ZombieClaudeR Yeah, I might do something like that with my Osmo pocket","Yeah I might do something like that with my Osmo pocket",0
872532700707475456,"claydube","RAND's #US-China military scorecard shows impact of China's military investments. Some advantages&gt;Taiwan parity&gt;SCS… https://t.co/WnYfsjFo50","RANDs #USChina military scorecard shows impact of Chinas military investments Some advantagesgtTaiwan paritygtSCS",0
1285306691232378880,"JamesFallows","@tyleralexdad @OrrChris I was living in Beijing in the summer and fall of 2008 and went to the Olympics …","I was living in Beijing in the summer and fall of and went to the Olympics",0
1176202469438885888,"JiayangFan","But here’s my bottom line: if u continue to threaten the safety of me or my mother on this platform or any other (t… https://t.co/vOBlO9nbNG","But heres my bottom line if u continue to threaten the safety of me or my mother on this platform or any other t",0
858083073736527873,"Klausv",": victoria_w290 Sounds exciting! Have a great night.","victoria_w290 Sounds exciting Have a great night",1
621164625153781760,"60f0b63e612aa72961a991ed83ad3318ccaa22f9c343ea79bb199e364cf75867","http://t.co/4JaG7b7MYU No pain no gain Street workout @Sandra_Rod2008 @sexkittenrawrr @__Jamyaa @sara_joy_4 @omglauryn_ @NicoleeBotros","No pain no gain Street workout NicoleeBotros",1
1296627935336697857,"AOC","Ed Markey earns people’s support bc he is a Senator who actually uses his power and privilege to advance change, in… https://t.co/9rQw1UwdeQ","Ed Markey earns peoples support bc he is a Senator who actually uses his power and privilege to advance change in",0
1268987216057053188,"maddow","""Three weeks after reopening, Palm Beach County shows biggest one-day increase in coronavirus cases""
https://t.co/cWqXYLw5c3","Three weeks after reopening Palm Beach County shows biggest oneday increase in coronavirus cases",0
1071618772652490752,"DGTam86","Anything is better than the current AHA “Let 100 Flowers Bloom” https://t.co/s9x7qaApae","Anything is better than the current AHA Let Flowers Bloom",0
852927647814496256,"春天里",": Hello, boys. Are you still awake? It's better for you to come to this SEMI LESS OOC home and check for your slots! :] KAZOxU 👫 #RTL","Hello boys Are you still awake Its better for you to come to this SEMI LESS OOC home and check for your slots KAZOxU #RTL",1
927220132757278725,"zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=","Selby retains International Championship title https://t.co/gm0VGTXoGF","Selby retains International Championship title",1
936135695432847360,"IFL1E0m0SRX2cdOtuLFV7xKtnBgxagKzNgkuGFvNtvs=","'Stop us if you can' - the rise and rise of AFC Fylde https://t.co/aWvWxFtCiM","Stop us if you can the rise and rise of AFC Fylde",1
619185048219025408,"St. Louis Online","Search ramps up in Wyoming for 3 missing Midwestern sisters  #StLouis","Search ramps up in Wyoming for missing Midwestern sisters #StLouis",1
934465386120142848,"mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=","Why you have to put your seat up for takeoff and landing https://t.co/K00MFkzZaz pic… https://t.co/jjJu9ASDz4","Why you have to put your seat up for takeoff and landing pic",1
1301721661188837376,"MSNBC","The Atlantic is reporting President Trump called Americans who died in war ""losers"" and ""suckers,"" citing 4 people… https://t.co/atp49gEJdY","The Atlantic is reporting President Trump called Americans who died in war losers and suckers citing people",0
1298115408940150784,"WSJ","In one day, the NFL had 77 players and personnel test positive—only for those same people to come up negative upon… https://t.co/OYMDhP0IOn","In one day the NFL had players and personnel test positiveonly for those same people to come up negative upon",0
1299527240456208385,"MSNBC","President Trump grants a full pardon to Alice Marie Johnson, whose life sentence was commuted by the president in 2… https://t.co/UJvKqu0Fpp","President Trump grants a full pardon to Alice Marie Johnson whose life sentence was commuted by the president in",0
1288769834746970113,"RealSexyCyborg","@kuwcarm Good enough for Guanyin, the Goddess of Mercy, good enough for me. https://t.co/M1fG2Y82jX","Good enough for Guanyin the Goddess of Mercy good enough for me",0
878972476822364160,"春天里","#nrp 72 hours with me? -osh","#nrp hours with me osh",1
1284809914225790976,"stegersaurus","literally one of the first things @jensstoltenberg mentions in this week’s desert island discs is why european alli… https://t.co/PyD1luSdP1","literally one of the first things mentions in this weeks desert island discs is why european alli",0
538344747426140161,"4ec1ef023812e2667c109fcf22172e246df7f1e88073aba76cd1b0eab12d4aa6","That she peeled off #USA #imho","That she peeled off #USA #imho",1
1256205028630712320,"ezraklein","I spent the last week talking to congressional Dems about how they see their role right now.

They see themselves a… https://t.co/Hd49VHJV2y","I spent the last week talking to congressional Dems about how they see their role right now They see themselves a",0
